pc86	0	*	Whitecap stærð miðað við heildar lóðrétt falla er 360 ft-.
pc96	1		Veistu ekki, að ég hef vald til að láta þig lausan, og ég hef vald til að krossfesta þig?"
pc219	1		Þetta eru tvö nærtæk dæmi um það hvernig tæknin bregst manni, og þröngvar manni til að hegða sér á hátt sem er manni kannski ekki eðlislæg.
pc137	1		Sögustund með Sleipni - Bókmenntaborgin
wm	1		Þar að auki skal konan passa að vera hvorki í fötum sém séu og lítil eða stór og að vera ekki í of stuttu pilsi, þetta á sérstaklega við giftar konur en það þykir ákvaflega óviðeigand þær séu í of stuttum pilsum.
wm	1		Lalli Johns er kvikmynd um smáglæpamanninn Lalla Johns.
wm	1		Matthías Þórðarson látinn, Morgunblaðið 30. desember 1961   Þetta æviágrip sem tengist Íslandi er stubbur.
wm	1		Hlöður krafðist þess að fá hálft ríkið í arf eftir föður þeirra en Angantýr neitaði en bauð honum þriðjung.
wm	1		Tvær plötur hljómsveitarinnar lentu í fyrsta sæti á Billboard 200-listanum (Jar of Flies og Alice in Chains), 14 lög í topp tíu á Mainstream Rock Tracks-listanum auk þess að hljómsveitin hlaut sjö tilnefningar til Grammy-verðlaunanna.
pc181	0	*	Þessi hópur inniheldur: leiddi Rose ljós leiddi Rose miniascape
wm	1		Bjarni kom aftur heim árið 1910 og fékk þá nokkurn starfa hjá Leikfélagi Reykjavíkur, lék m.a.
pc228	1		10 Átti ég þar ekki við saurlífismenn þessa heims yfirleitt, ásælna og ræningja eða hjáguðadýrkendur, því að þá hefðuð þér orðið að fara út úr heiminum.
pc139	0	*	Þú þarft að vita um Lorcaserin HCL duft _ AASraw birgja
wm	1		Þeir eru mjög hvarfgjarnir og finnast því sjaldan eða aldrei hreinir í náttúrunni.
pc150	0	*	Honeysuck le útdráttur c býr yfir veirueyðandi, bakteríudrepandi og ónæmisbrestandi efnum og hefur fjölmörgum notkunum.
wm	1		Síðar kom Foxy fram í sjónvarpsþætti og sagðist vera að vinna að ýmsum verkefnum, svo sem hlutverki í kvikmynd og raunveruleikaþætti, samningi við annan hljómplötuútgefanda og fleira.
pc138	1		8 þeir liggja á veðteknum klæðum hjá hverju altari og drekka sektarvín í húsi Guðs síns.
wm	1		Pólýetýlenterefþalat (vanalega skammstafað PET, en einnig PETE og áður PETP og PET-P) er þermóplastsresín af flokki pólýestera sem notað er í ílát undir mat, drykki og ýmsa aðra vökva, og er einnig eitt mikilvægasta hráefnið sem notað er í gerviefni í fatnað (t.d. flís).
wm	1		Heilaga rómverska ríkið (þýska Heiliges Römisches Reich, Ítalska Sacro Romano Impero, Latína Sacrum Romanum Imperium) er formlegt heiti á þýska keisaraveldinu.
wm	1		Fyrstu hugmyndir um kirkju fyrir stúdenta við Regensen eru frá 1635.
pc92	1		Eða reyndar fékk einn þeirra eitthvað, hugsanlega hné, í lærið. Armbandsúr eins þingvarðar brotnaði.
pc196	0	*	Já, hér er það, á skóginum sjálfum og vaxandi - það er blaða grænmetismerg!
wm	1		Hugmyndir um vithönnun eru markhyggjuhugmyndir.
wm	1		Sjá allar greinar sem byrja á Hvíta.
wm	1		Fæða eyruglna er aðallega nagdýr, lítil spendýr og fuglar.
pc155	1		Magnaður bikarsigur á Hull
wm	1		Hann annaðist þýðingu Grágásar á ensku, í félagi við Andrew Dennis og Richard Perkins.
pc144	1		Við björgum verðugum á hættustundu.
pc223	0	*	Þetta er mjög öflugur hugbúnaður, net-tengingu þegar vandamál koma, op sendandi sjálfkrafa skipta yfir í annað net öryggisafrit tengingu.
wm	1		Bókafélagið Bjartur gefur bækurnar út á Íslandi.
wm	1		Árið 1986 var honum boðið hlutverk í L.A. Law sem persónan Victor Sifuentes sem hann lék til ársins 1992.
wm	1		Aðalgrein: Smallville (3. þáttaröð) Þrátt fyrir að Clark viti örlög sín, þá vill hann ekki fylgja þeim eftir, og sér eftir þeim fórnum sem Jonathan gerði til að fá hann aftur til Smallville.
wm	1		24. maí - Ríkisstjórn Sjálfstæðisflokks og Samfylkingar tók við völdum.
pc104	0	*	Niger - Framburður (enska)
pc246	0	*	Maður getur sagt, ef tala er sett nákvæmlega ofan á nál í þyngdarpunkts, så vil figuren balancere oven på nålen.
wm	1		Evrópski flóttamannavandinn vísar til mikilla þjóðflutninga fólks yfir Miðjarðarhafið sem hófust árið 2015 en þá jókst til muna för flóttafólks yfir hafið og til Evrópu.
wm	1		Húsinu var einnig skipt í þrennt: Í miðjunni var kringlóttur pallur með þrepum, en rýminu umhverfis hann var skipt í tvennt af girðingu sem lá milli stoðanna tuttugu.
wm	1		Plágan gekk yfir Evrópu að mestu á þremur árum en það tók mun lengri tíma fyrir hana að berast til ýmissa útkjálka.
wm	1		Skáldsagan Birtíngur eftir Voltaire kom fyrst út.
wm	1		Árið 2003 gekk Kurz í ungliðahreyfingu austurríska Þjóðarflokksins.
wm	1		Fræðimennum ber því saman um að þetta séu elstu textar búddismans.
wm	1		Sigmund fæddist í Noregi og kom til Íslands þriggja ára gamall.
wm	1		Skúmurinn tilheyrir ættbálki strandfugla (fjörunga) og er stór, dökkleitur sjófugl, sem minnir töluvert á ránfugl.
pc111	0	*	Þú getur alltaf snúa sér til fyrri útgáfu, við erum ekki að móðga.
pc111	1		Það eru til mælikvarðar á alla hluti.
pc145	0	*	Gerast áskrifandi að Sven Wolf RSS straum
wm	1		Aðalgrein: Tjörneslögin Mikil jarðlög er að finna niðri við sjó á vestanverðu Tjörnesi og hafa þau verið nefnd Tjörneslög.
pc158	0	*	hillur _ Með höndum þínum - Hvernig á að gera sjálfan þig Sleppa yfir í innihald
wm	1		Algengast er að þetta gerist þegar að hann hefur verið í hafinu í um það bil tvö til fjögur ár en allt veltur þetta á því hvenær hver fiskur verður kynþroska (það getur verið allt frá tveggja ára aldri til sjö ára aldurs).
wm	1		Einungis ein rúnarista hefur fundist á Íslandi frá söguöld.
wm	1		Duisburg varð fyrir gríðarlegum loftárásum sökum hins mikla iðnaðar.
wm	1		Bretar beittu þeim í rússnesku borgarastyrjöldinni og gegn uppreisnarmönnum í Írak, sem þá var nýlenda Breta.
pc136	1		Við leggjum hart að okkur við að finna bestu verðin fyrir þig - bókaðu í gegnum okkur og fáðu besta verðið á bílaleigubíl hjá Keddy By Europcar í Besancon, við tryggjum það.
pc157	1		Þorvarði batnar seint og þegar er hann má á fætur færast fer hann að hitta Þórdísi og fréttir hana hvað honum væri helst til heilsubótar.
wm	1		Bókin varð samt sem áður vinsælli þegar seinni útgáfan kom út 10 árum seinna.
wm	1		99 prósent af Keníabúum eru af mismunandi þjóðarbrotum blökkumanna.
wm	1		Þessar tegundir sem þar hugsanlega finnast eru þó flestar óþekktar og menn vonast til að geta kannað þær betur og vonandi fundið fjölda uppspretta gagnlegra lífvirkra efna.
wm	1		Svo er farið hringinn og allir giska á eina skýringu.
pc125	1		Við bjóðum upp á þessar gerðir fyrir gerjunina:
pc80	0	*	Til viðbótar frábær kostur á að taka Anavar er að það hjálpar að skera burt fitu á undir húð auk innyflum stigum.
wm	1		Þau framleiða koldíoxíð sem veldur því að afurðin ‚lyftist‘.
wm	1		Samningurinn var í gildi í nærri tvö ár, þar til Þýskalandsstjórn Adolfs Hitler batt enda á hann með því að ráðast inn á yfirráðasvæði Sovétríkjanna í Austur-Póllandi þann 22. júní 1941.
pc130	0	*	Snot í barninu: gagnsæ, þykkur, gulur eða grænn - helstu orsakir og aðferðir við meðferð.
wm	1		Segja má að Norrris hafi tekið fyrstu skrefin í þá átt að gera Arsenal að því stórveldi sem það var á árunum eftir stríð.
wm	1		Það var stríðandi fylkingum í hag að átökin stæðu sem lengst því á meðan þeim stóð gátu þær nýtt sér auðlindirnar og grætt á þeim.
pc153	1		Nokkru sinnum þingaði Englandskonungur í Coventry, sem þá var tímabundið önnur höfuðborg Englands.
wm	1		1. apríl - Slobodan Milošević, fyrrverandi forseti Júgóslavíu gaf sig fram við sérsveitir lögreglu.
wm	1		Hætt var að láta heitt vatn renna að næturlagi í Læragjá um 1980.
wm	1		Hún vex í mólendi og oft í skóglendi.
pc116	0	*	Fyrst Fyrri 1 23 Fréttabréf Síðast 1/3 Með víðtækri reynslu og þekkingu, er Beall Industry Group einn af leiðandi rör- og pípuframleiðendum og birgjum.
wm	1		Sama morgun réðust sovéskar hersveitir inn í Mandsjúríu og í kjölfarið gáfust Japanir upp.
pc147	0	*	Stjörnufræði, haffræði og auka náttúrulega reynslu
wm	1		Fyrirmynd greinarinnar var „Sachsen-Anhalt“ á þýsku útgáfu Wikipedia.
wm	1		1985 - Tancredo Neves var kjörinn forseti Brasilíu af brasilíska þinginu.
pc81	0	*	Hins, það er mikilvægt að ekki fá of persónulega of hratt .
pc224	1		Það er engin þörf fyrir óöryggi, engin skömm.
wm	1		Í húsinu eru fimm kvikmyndasalir; einn stór salur með 970 sætum og fjórir minni salir með samtals 817 sætum.
wm	1		Skúli Magnússon, þá sýslumaður Skagfirðinga, var settur dómari í málinu en var andvígur Bjarna.
pc216	0	*	En hversu margir af þessum vefsíðum er hægt, eða vildi, treysta þér til að veita þér með mikilvægustu upplýsingar um spilavítum á Netinu?
pc134	0	*	Það virkar með því að auka blóð færist í typpið.
wm	1		Hún er meðalhátt til fjalla, í 1600 til 2400m hæð, sjaldan niður að 1400m en fer jafnvel upp í 3000m hæð.
wm	1		Flestar sameindir eru langtum minni en svo að séðar verði berum augum, en þó ekki allar.
pc247	1		Til þess að geta sótt um, þá verður þú að:
wm	1		Fyrirtækið var brautryðjandi í sölu á ódýrum flatpökkuðum húsgögnum en nú er það orðið stærsti húsgagnaframleiðandi heimsins.
wm	1		Þá hertóku Sovétmenn Potsdam og ráku þau burt.
wm	1		Hann gekk í South-African Native College og seinna í University of Fort Hare.
wm	1		Ekkert var gert í 300 ár en á þeim tíma geysuðu nokkrar þungbærar styrjaldir.
wm	1		Hannes bjargaðist naumlega við annan mann, en þrír menn fórust.
wm	1		Cave ólst upp í Ástralíu en flutti síðar til Bretlands.
wm	1		Einnig er hluti af stefnu og hugmyndum félagsins að stefnt skuli að sjálfbærni á öllum sviðum mannlífsins, meðal annars til að draga úr ofnýtingu auðlinda og koma í veg fyrir áföll vegna hlýnunar jarðar.
pc178	0	*	Morogoro - Framburður (enska)
wm	1		Kyngerfissjónarhornið er alltaf sameiginlegi nefnarinn.
pc188	0	*	Höfnin er staðsett í Grünauerstraße 3 Köpenick í Berlín gegn Schloss Köpenick.
wm	1		Síðustu hermennirnir fóru héðan í apríl 1947.
wm	1		1883 - Eldfjallið Krakatá í Indónesíu sprakk í gríðarlega öflugu eldgosi.
wm	1		Útbreiðsla veikinnar hófst þó á 6. áratugnum þegar kælikerfi urðu algeng.
wm	1		Osby er þéttbýli í sveitarfélaginu Osby i Svíþjóð.
wm	1		Á rómverska tímanum var Graubünden hluti af skattlandinu Raetia (með höfuðborg í Ágsborg).
wm	1		Ólafur danski varð fyrsti skólameistari Skálholtsskóla.
wm	1		Skömmu eftir þetta sáu Sovétríkin hvaða afleiðingar skróp þeirra í öryggisráðinu gat haft og tóku sæti sitt aftur svo að frekari ályktanir um aðgerðir gegn AK komust ekki í gegnum öryggisráðið.
wm	1		Hann var einnig þekkt tónskáld, samdi meðal annars tónlist við leikritið Deleríum Búbónis, sem bróðir hans, Jónas Árnason, var meðhöfundur að.
pc152	0	*	Þessi tré vindhlíf kassi er úr mohagony tré fóðruð, miðja styrkt tré bakki, getur sæta sigla 2 hliðum, botninn er gerður úr svörtum flaueli, til að vernda sígarettu vel.
wm	1		Kirkjubyggingin kostaði 16 þúsund ríkisdali og af þeim reiddi Ásgeir sjálfur fram 10 þúsund.
pc222	0	*	Lithuania - Framburður (enska)
pc112	0	*	Sem agúrka skorið burt, skera burt og a stykki af s svo upp að tveimur metrum, og svo son minn og ég leystu efst augnháranna og curl Bush í hringinn, ég setti á stöng af a ávöxtum kassa.
pc102	0	*	Fyrir eitthvað sem sin sennilega, fyrirgefning er stöðugt val til að velja.
pc181	1		3 Yndislegur ilmur er af smyrslum þínum, nafn þitt eins og úthellt olía, þess vegna elska meyjarnar þig.
pc197	0	*	Einkenni geta birst skyndilega og þá hverfa.
wm	1		Háskólinn í Montpellier var stofnaður árið 1160 og er því einn elsti háskóli heims.
wm	1		Platan var tilnefnd til íslensku tónlistarverðlaunanna í flokkinum besta plata ársins.
wm	1		Í raun má segja að meginmunurinn á þjóð í nútímaskilningi og þjóðflokki séu (óumdeild) yfirráð yfir ákveðnu landsvæði og viðurkenning alþjóðasamfélagsins á því, það er að segja að hópurinn ráði yfir (þjóð)ríki.
wm	1		Margir telja að kjarnorkuárásirnar á Japan hafi ekki eingöngu verið hernaðarlegs eðlis.
wm	1		Svepphluti fléttunnar er ráðandi aðili sambýlisins og tekur fléttan heiti sitt af honum.
pc92	0	*	Ég tek skjól frá henni og grafa rúmgóðar holur með stærð 50 × 50 cm og dýpi um 30.
wm	1		Sama ár sigraði Evander Holyfield Tyson og hreppti WBA-titilinn.
wm	1		Skjaldarmerki Hameln sýnir klaustur og fyrir neðan myllustein með blárri festingu á rauðum grunni.
pc156	0	*	Þjálfun getur verið fyrir allt að 20 fólk og skiptist á milli kenningar og hagnýtar fundur og tekur um sjö klukkustundir.
wm	1		Flotmælir er oftast lokaður glerhólkur, þyngdur í annan endann, og er með kvarða að innanverðu.
wm	1		Framkvæmdir á virkjuninni er skipt á marga verkþætti og boðið út.
wm	1		Hún var líka tími samgöngubyltingarinnar sem hófst á fjórða áratug nítjándu aldar, þar sem notkun lestasamgangna umbylti, auðveldaði og stækkaði markaði fyrir bómull, stál og járn.
pc110	0	*	Nú er hægt að taka þátt í sköpun sögur Hare hans og Wolf.
wm	1		Þegar þessi kirkjuskrá er gerð er bæjarheitið Arnarbæli.
pc165	1		Niðurstöður rannsókna benda til þess að samsetningin á geðlyfjum og kvíðastillandi áhrifum sé árangursrík við meðhöndlun asthenískra einkenna.
wm	1		Eiginlegar tíðir sagna í íslensku eru tvær; nútíð (skammstafað sem nt.) og þátíð (skammstafað sem þt.).
wm	1		1970 - Rúrik Haraldsson sem Victor í Gjaldinu hjá Þjóðleikhúsinu.
pc219	0	*	notaðar Leitarorð: spanndorn
pc213	1		Völlurinn er nú (2004) 13 holu völlur, fimm þeirra eru á bökkunum og átta eru norðan þjóðvegarins og teygja sig skemmtilega inn í hraunið í austurátt.
pc127	0	*	Þau eru mismunandi frá hebresku
wm	1		Ástarsamband þeirra var opið leyndarmál meðal rússnesks hefðarfólks en Pétur lét sér fátt um finnast enda hafði hann ímugust á konu sinni.
pc83	1		Fréttir og tilkynningar
wm	1		Samfylkingin myndaði í kjölfarið minnihlutastjórn með Vinstrihreyfingunni - grænu framboði sem tók við völdum 1. febrúar 2009.
wm	1		Borgina skorti konur en sagan hermir íbúarnir hafi brugðið á það ráð að bjóða nágrönnum sínum Sabínum til veislu en hafi svo stolið ungmeyjum þeirra.
wm	1		Matt Groening hafði áður gert teiknimyndasögur sem hétu Life in Hell og vöktu þær athygli James L. Brooks sem vildi gera þær að innslögum í þætti Tracey Ullman.
wm	1		1987 – Aðalstræti 8, minjar frá 19. öld.
wm	1		Gengið var frá trúlofuninni og Magnús sneri heim um haustið.
wm	1		Hann étur ýmis konar þörunga og getur orðið þriggja ára en á afkvæmi aðeins einu sinni og þá á síðasta ári æviskeiðsins.
pc221	0	*	Í flestum helstu löndum, svo sem Bandaríkjunum og Bretlandi, er notkun raunverulegur einkanets (VPN) fullkomlega löglegur.
wm	1		Að auki veitti Napóleon honum enga liðveislu gegn Tyrkjum.
wm	1		Á fundi þessum var tilkynnt að REI og GGE yrðu sameinuð, og voru kaupréttarsamningarnir svo lagðir fram, og gerðar á þeim breytingar eftir athugasemdir, m.a. af hálfu minnihlutans.
wm	1		2003 - Hu Jintao tók við sem forseti alþýðulýðveldisins Kína af Jiang Zemin.
wm	1		Þeir hafa oftast árstíðabundna umferð og hafa minna eftirliti og þjónustu en á öðrum þjóðvegum.
pc123	0	*	Þetta símafundi Coupler og síma hljóð tengi Notað fyrir
wm	1		Seinni hluti fræðiheitisins betulina vísar til hýsils tegundarinnar.
pc132	1		Og Samúel reis upp og fór til Elí og sagði: 'Hér er ég, því að þú kallaðir á mig.'
wm	1		Kristlaug „Kikka“ María Sigurðardóttir er íslenskur rithöfundur sem hefur skrifað bækur, útvarpsleikrit, sjónvarpshandrit og kvikmyndahandrit.
pc244	0	*	Pose - Framburður (enska)
wm	1		Hann fékk skólastyrk til þess að stunda nám við Princeton-háskóla.
pc116	1		Norðurlöndin leitast við að skapa sameiginlega ímynd og deila mikilvægi hennar með heiminum til að sýna hvernig norræn hugsun hefur iðulega haft áhrif á aðra og hvernig gildi okkar ganga þvert á landarmæri, menningu og kynslóðir.
wm	1		Fjárlög og ríkisreikningur hvers árs veita vísbendingar um ríkisstofnanir umfang þeirra og fjölda.
wm	1		Garðabrúða blómgast í júlí til ágúst og vex villt á mörgum stöðum á landinu og er ræktuð víða til skrauts.
pc107	0	*	Cydia táknið og SPYERA táknið getur verið falin í lok uppsetningu ef óskað.
wm	1		1929 - Marteinn Meulenberg var vígður biskup kaþólskra á Íslandi, fyrstur eftir siðaskipti.
pc151	0	*	Deltan Dallagnol - Framburður (enska)
wm	1		Bent hefur verið á Bræðralag múslima sem einn af hugmyndafræðilegum forverum íslamska ríkisins.
pc97	0	*	Ég sett ábending um rokk minn harður hani gegn litla systir mín s fáviti og ýtt mjög hægt og vandlega inn í glans.
wm	1		Í Noregi eru heimildir um veiðar á hörpudiski frá 1770 og var hann þá notaður sem beita á línuveiðum.
pc220	1		Aðild Finna að ESB, sem vakti mikla athygli vegna eindrægni þjóðarinnar og sannfæringar um réttmæti skrefsins, verður ekki skilin til fulls nema með tilliti til skuggans, sem stórveldið í austri hafði varpað á Finnland.
wm	1		Turnarnir eru tveir, en aðeins einn þeirra er með spíru.
pc199	0	*	Í þeim vörumerki-nýr til að taka stera það verður að vera hagnaður í massa vöðva án mikilla fljótandi varðveisla svo og engin meiriháttar áhrif á framleiðslu á testósteróni.
wm	1		Vopnahlé var þó samið í janúar 1302.
wm	1		Blá-hvítu tíglarnir tákna Bæjaraland sem sambandsland.
wm	1		Árið 1805, þegar H.C. Andersen fæddist, voru Óðinsvé annar stærsti bær í Danmörku með um 5.000 íbúa.
wm	1		Einnig á Bretavinnan þátt í þéttbýlismyndun á Íslandi þar sem herinn vantaði meira vinnuafl en fékkst í Reykjavík og margir sveitamenn flykktust til borgarinnar til að fá vinnu.
wm	1		Þeir sveigjast kröftuglega niður á greinina, 5–10 sm langir; köngulskeljarnar eru stífar, þunnar þar sem þær snúa að greininni, en mikið þykkari þar sem þær snúa frá og með kröftugum 5–12 mm gaddi; hvorutveggja dregur úr ásókn íkorna og skemmdum vegna elds á þeim.
wm	1		Það er notað í margs konar iðnaði, t.d. matvæla- og lyfjaiðnaði, og í vefnaði.
pc241	1		Hafið samband við viðskiptaþjónustu Eimskips í síma 525-7000 eða í gegnum tölvupóst service@eimskip.istil að fá nánari upplýsingar.
pc109	0	*	Þrátt fyrir að tvíhliða ryðfríu stáli hafi betri mótstöðu gegn milligreindar tæringu en austenitískt ryðfríu stáli með sambærilegt kolefnisinnihald, er viðnám gegn klóríðspennu tæringu duplex ryðfríu stáli lægra en venjulegt 18-8 austenitískt ryðfríu stáli aðeins undir litlu álagi.
wm	1		1942 - Kvikmyndin Iceland var frumsýnd í Bandaríkjunum.
pc127	1		Íbúð til Leigu í Ventrosa
wm	1		Árið 1986 voru sett lög sem gerðu hermönnum staðsettum utan Bandaríkjanna, og fjölskyldum þeirra, kleift að kjósa í alríkis-, ríkja – og bæjarstjórnakosningum (enska: federal, state and local elections).
pc166	0	*	Vinsamlegast ekki hika við að senda fyrirspurn og hafðu samband við mig, hafa samband við leiðir eru gefin hér að ofan.
wm	1		Gamla ráðhúsið stendur á lítilli eyju í ánni Regnitz og er gullfallegt.
wm	1		Heimskortið hans var prentað á kostnað keisarans árið 1602 og hafði gríðarleg áhrif.
pc222	0	*	• Emma Watson, breskur leikkona;
wm	1		Hann mun líka hafa stolist til að horfa á hallærislegar kvikmyndir í bílabíóum, vopnaður kíki.
pc127	0	*	til að virkja þessi hlið) fyrir hugga tengingum fyrir local "hrun körfu" leikjatölvum sem hægt er að skipta á milli blöð.
pc225	0	*	Arxcis er viðurkennt að framkvæma slíkar prófanir á fjölbreyttum búnaði til og frá ströndum, þar með talið fljótandi krana og rennibekkir; skip; efni meðhöndlunarvara; og lausar gírbúnaður, þ.mt vír reipi og annar búnaður sem er undir krók.
wm	1		19. september - Björn Jónsson, lyfjafræðingur og fyrsti lyfsali á Íslandi.
wm	1		Þótt hún hafi verið nær óþekkt meðan hún lifði hefur hún síðan verið talin með bestu skáldum Bandaríkjanna á 19. öld.
wm	1		Röntgen gaf verðlaunaféð til háskólans og hafnaði (líkt og Pierre Curie gerði nokkrum árum síðar) einkaleyfi á uppgötvun sinni af siðferðilegum ástæðum.
wm	1		Þorlákur Loftsson, 1314 - 1354, kemur mjög við sögu Lárentíusar Kálfssonar biskups, lenti í útistöðum við þrjá klausturbræður en meðal þeirra var Eysteinn Ásgrímsson sem orti Lilju, var talinn helgur eftir dauða sinn.
wm	1		Árið 1960 yfirgaf hann sveitina og tók þá upp listamannsnafn sitt.
pc180	1		• 1 skeið af valhnetum.
wm	1		Roosevelt færði rök fyrir því að ekki væri hægt að neyða fólk sem hefði hrakist að heiman til að snúa aftur á heimaslóðir vegna breyttra aðstæðna og mannúðarsjónarmiða.
wm	1		Verksmiðjan auglýsti nokkuð í blöðum fyrstu misserin og voru viðskiptin í það minnsta næg til að ráðist var í stækkun árið 1919.
wm	1		Móðir hennar var Beatrice Roberts (fædd Beatrice Stephenson) frá Lincoln-skíri.
wm	1		Á Phoenix stórborgarsvæðinu bjuggu tæplega 4,2 milljónir árið 2010 en Phoenix stórborgarsvæðið er það 13. stærsta í Bandaríkjunum.
wm	1		Leopold Mozart pabbi Wolfgangs var ættaður frá Bæjaralandi og var tónlistarmaður við hirð Sigismunds von Schrattenbach erkibiskups í Salzburg.
wm	1		Lengd og tékksumma eru svo notuð til að athuga hvort allur pakkinn hafi skilað sér og hann hafi ekki skemmst á leiðinni.
wm	1		Á 19. öld var munurinn á hugtökunum „sósíalismi“ og „kommúnismi“ óljós og oft voru þau notuð sem samheiti.
wm	1		Nú á dögum er hverfið dýrt og er aðallega fyrir viðskipti og verslanir.
pc142	0	*	A Masyanya leiki á netinu - The mikið af Netinu aldraðra.
wm	1		Napóleon vildi ólmur lokka bandamenninna til orrustu við her sinn og lét því líta út fyrir að franski herinn væri illa staddur, og hörfaði jafnvel frá Pratzenhlíðum við Austerlitz.
wm	1		Jón Árnason gat sem kunnugt er ekki birt nema um það bil helming þess efnis, sem honum hafði borist, í fyrstu útgáfu þjóðsagnanna, og af nöfnum jólasveina valdi hann til þess romsu frá síra Páli Jónssyni, sem af þeim sökum hafa síðan yfirleitt verið talin hin einu réttu jólasveinanöfn.
pc103	0	*	Kalsíum, til að forðast vöðvamassa tap.
pc197	0	*	The Indian jurt Bacopa monnieri inniheldur efnasambönd sem kallast bacosides sem talið er að aðstoða festa skemmd taugafrumur og einnig að kynna nýja vöxt tauga.
wm	1		Írski heimspekingurinn George Berkeley var hug- og einhyggjumaður af þessu tagi.
pc181	0	*	Ég skipta boltanum leiðsögumönnum í tvo hluta.
wm	1		Strjál stærðfræði fjallar um ósamfelldar stærðir í stærðfræðinni, t.d. mætti færa rök fyrir því að talnafræði væri undirgrein strjállar stærðfræði.
pc237	0	*	Mínútu í mínútu SKOÐUR MEÐ BARN: Miðborg í Cvjetno og Tkalciceva Street
wm	1		Borðtennis varð ólympíugrein árið 1988.
pc85	0	*	Til að útfæra síuna, ákvað ég að nota stöðluðu stærð málmi klæddum þétta gert af Unelco eða Semco.
wm	1		Í ljós kemur að Kári er sauðaþjófurinn Eyvindur en þegar hann þarf að flýja í óbyggð heimtar Halla að koma með.
wm	1		Heimasíða Max Keiser Max Keiser: Predicting the collapse of Iceland Max í viðtali í Silfri Egils   Þetta æviágrip er stubbur.
wm	1		25. mars - Dómkirkjan í Flórens vígð.
wm	1		Í Grikklandi er sá tími oftast miðaður við árið 776 f.Kr. þegar ólympíuleikarnir voru fyrst haldnir, enda þótt til séu töluvert eldri ritaðar heimildir á grísku.
pc234	0	*	Og eins og venjulega, um ríku eru alltaf hangið ýmsu persónur sem á hærra eða lægra verði boðið þjónustu sína, meðal annars að tryggja aðgang að miklum stéttunum, það er upstart okkar umkringd flatterers.
pc158	1		Skjólgott er á efri hlutanum en neðri hlutinn (nær ánni) fer undir sumarbústaði.
wm	1		Dreamcast er fimmta og seinasta leikjatölva Sega, á eftir Sega Saturn.
wm	1		Hann var útnefndur varaforsætisráðherra árið 1941 og gekk til liðs við miðstjórn sovéska kommúnistaflokksins árið 1946.
wm	1		Ólíklegt er að ammónítar finnist við Ísland vegna þess að elstu jarðlög eru aðeins 15-16 milljóna ára gömul en setklumpar með ammónítum gætu borist út í sundið milli Grænlands og Íslands.
wm	1		Jiang Zemin sagði á 16. flokksþingi Kommúnistaflokksins í nóvember 2002: Á 16. þingi Kommúnistaflokksins árið 2002 voru ákvæði um hið „þrískipta fulltrúahlutverk flokksins“ felldar inn í stjórnarskrá hans, ásamt kennismíð Marx-Lenínisma, „Hugsun Mao Zedong“ og „Kenningum Deng Xiaoping“.
wm	1		Gærurnar eru saltaðar, stundum sútaðar, og verður þá til hið svokallaða persaskinn.
wm	1		Hún þurfti hinsvegar bara að keyra frá heimilinu sínu til að taka þátt þetta árið því Hollendingar héldu keppnina.
pc179	0	*	Þótt seglum mun ekki skaða þig beint, eru seglum þekkt fyrir árekstra við rafrænum sviðum svo það er mælt með að þú að nota þennan búnað.
wm	1		Skráði sig í sjóherinn þegar hann náði 18 ára aldri til að forðast klíkuskap.
wm	1		Sældarhyggja er sú tilgáta að aðeins ánægja sé góð út af fyrir sig eða hafi sjálfstætt gildi.
wm	1		Hann var sjálfur hlutaðeigandi í galdramáli og kom síðar að máli Klemusar Bjarnasonar úr Steingrímsfirði sem var sá síðasti sem dæmdur var til lífláts fyrir galdur.
wm	1		Lomber líkist bridge að því leyti að það er sagnaspil.
wm	1		Tveimur dögum eftir aðalfundinn var birt frétt í Morgunblaðinu þar sem greint var frá aðalfundinum.
pc112	0	*	Inni plöntur Magnolia Blóm mynd, einkenni og gróðursetningu, umönnun og vaxandi. blóm lit: hvítur
wm	1		Enda var þingmaður Framsóknarflokksins, Jónas frá Hriflu, einn af stofnendum flokksins.
wm	1		Dáðadrengir á Rokk.is Dáðadrengir á Facebook Myndband við Bara Smá á YouTube
pc82	0	*	Þar að auki, stinningu þínum verður örugglega meira krefjandi og öflugri eins og heilbrigður.
pc219	0	*	Með okkar vaxandi þekkingu á sviðum eins og sjálfbæra orku, fjarskipti, pláss, stjórn og heilsu sjúkdómur, við erum ástríðufullur um að snúa sér nýja þekkingu við að búa í hagnýtum nýjungum sem bæta líf fólks.
wm	1		Íbúar Gaulverjabæjar eru því töfradrykkslausir þegar Ofríkur skorar Aðalrík á hólm.
wm	1		Næstu árin styrkti hann mjög yfirráð sín í Austur-Noregi, þar sem meira og minna sjálfstæðir smákóngar og héraðshöfðingjar höfðu ríkt og verið hallir undir Danakonung.
wm	1		Það er einnig notað sem fituforði hlébarðarnir nota það líka til að skýla andlitinu.
wm	1		Ekki má leggja öll mál fyrir gerðardóm, einungis þau ágreiningsefni, sem aðilar hafa forræði yfir.
pc117	1		Ég bið líka að Guð muni blessa þig í ráðuneyti þitt.
pc213	1		Það er heillandi að heyra sögur fólksins.
pc230	1		Mikilvægt er fyrir bæði heilbrigðisstarfsfólk og sjúklinga að draga úr og eyða verkjum.
